run,generation,genetic_format,mutation_intensity,best_vertpos,avg_vertpos,stddev_vertpos
0,0,4,0.0,-0.010199999294193912,-0.010199999294193914,1.734723475976807e-18
0,1,4,0.0,-0.010132999293255222,-0.010199319209524448,1.9470406788428092e-05
0,2,4,0.0,-0.010099499293033285,-0.010185928950241896,2.8496498885414556e-05
0,3,4,0.0,-0.010099499293033285,-0.010176696470571962,5.513547184643022e-05
0,4,4,0.0,-0.010074374292929568,-0.010146546705871937,4.8348425241104006e-05
0,5,4,0.0,-0.01006652269290738,-0.01010985288691591,4.037888460240849e-05
0,6,4,0.0,-0.010065999292907423,-0.010097913971299227,5.9699622355768265e-05
0,7,4,0.0,-0.010065999292907423,-0.010073551290004826,2.504434242517281e-05
0,8,4,0.0,-0.010065999292907423,-0.010068997277815099,1.3323620541206718e-05
0,9,4,0.0,-0.010065999292907423,-0.010069623110632085,2.3353255462757835e-05
0,10,4,0.0,-0.010065999292907423,-0.01007455408435976,3.173710778475694e-05
0,11,4,0.0,-0.010065999292907423,-0.01007688064727025,4.046967749933146e-05
0,12,4,0.0,-0.010065999292907423,-0.010069786672786001,1.9557268899539475e-05
0,13,4,0.0,-0.010065999292907423,-0.010076617454639267,3.903917369710149e-05
0,14,4,0.0,-0.010065999292907423,-0.010069821087012798,1.9309895979644005e-05
0,15,4,0.0,-0.010065999292907423,-0.010076547090336221,3.403651403453098e-05
0,16,4,0.0,-0.010065999292907423,-0.010071371286568645,2.6256172224867733e-05
0,17,4,0.0,-0.010065999292907423,-0.010071482803195444,3.5132728129362815e-05
0,18,4,0.0,-0.010065999292907423,-0.010068691461973995,1.8758405051225443e-05
0,19,4,0.0,-0.010065999292907423,-0.010068701732933,1.8757366130088307e-05
0,20,4,0.0,-0.010065999292907423,-0.010069676841217718,2.4113893038879057e-05
0,21,4,0.0,-0.010065999292907423,-0.010074774790380912,3.258523356953565e-05
0,22,4,0.0,-0.010065999292907423,-0.010071027147778668,3.4708422092057914e-05
0,23,4,0.0,-0.010065999292907423,-0.010071759157358003,2.6284380534815492e-05
0,24,4,0.0,-0.010065999292907423,-0.010076755275982877,4.293815741944788e-05
0,25,4,0.0,-0.010065999292907423,-0.010075418526489703,4.5872293276166926e-05
0,26,4,0.0,0.012050121602470074,-0.009631362106033403,0.003097504606804594
0,27,4,0.0,0.017360655543072184,-0.009088124423646348,0.004611544304851489
0,28,4,0.0,0.04623359953098968,-0.005090759136680099,0.012239927672969634
0,29,4,0.0,0.08974062435743309,0.00459122657992455,0.022986358213031945
0,30,4,0.0,0.25203266833398963,0.04994466846355506,0.05989167564283053
0,31,4,0.0,0.2555052096696473,0.09327467386154573,0.06855847883185032
0,32,4,0.0,0.4099302036023674,0.16611689971280608,0.10249518884428536
0,33,4,0.0,0.4099302036023674,0.20441746700886118,0.11168062145229332
0,34,4,0.0,0.5115178610332889,0.22232556657498206,0.15230439908051788
0,35,4,0.0,0.5115178610332889,0.28480500127061226,0.12846963487363977
0,36,4,0.0,0.5538625995182894,0.2542154379935893,0.1837409684458628
0,37,4,0.0,0.5712854529008249,0.29232677149262043,0.17635717907903373
0,38,4,0.0,0.6097259477514646,0.32363729777334116,0.1927736842603637
0,39,4,0.0,0.6850278180493448,0.3453820535850608,0.1985412318791762
0,40,4,0.0,0.78065917363029,0.3874523292994844,0.251300275756429
0,41,4,0.0,0.8919235526104768,0.5457816725718144,0.22512509762138205
0,42,4,0.0,0.8902946925033964,0.5857335234176129,0.24092760401441782
0,43,4,0.0,0.8905056972828864,0.6051975825925506,0.2612629615869218
0,44,4,0.0,0.9855533748610622,0.6558660940514589,0.2856550060777473
0,45,4,0.0,1.0402160209110032,0.624328448605761,0.31569959824670707
0,46,4,0.0,1.0402160209110032,0.7428372161595015,0.3090254113409974
0,47,4,0.0,1.083267537025129,0.7042056304795034,0.2989767633093088
0,48,4,0.0,1.083267537025129,0.7966702911731405,0.2690336287488348
0,49,4,0.0,1.1635325172968922,0.7546983378451887,0.3214861174683343
0,50,4,0.0,1.1635325172968922,0.8703282522184892,0.29417289356319426
0,51,4,0.0,1.1635325172968922,0.7520717466629622,0.3564246745059974
0,52,4,0.0,1.1890744433455513,0.7095203035165275,0.4013459358663217
0,53,4,0.0,1.1890744433455513,0.7289224403857419,0.4016074335220051
0,54,4,0.0,1.2723233539727796,0.8591521209944214,0.36698334454257253
0,55,4,0.0,1.2869999022177039,0.827270259100973,0.40084526978191953
0,56,4,0.0,1.2869999022177039,0.8580664905692843,0.37322426904270894
0,57,4,0.0,1.3023106048249755,0.9784795880275524,0.3350167008531158
0,58,4,0.0,1.3023106048249755,0.8829431134863155,0.4322444123589061
0,59,4,0.0,1.308254232219125,0.9950539613138047,0.4171818596939209
0,60,4,0.0,1.306115638131334,0.8508850167819342,0.4634001819121444
0,61,4,0.0,1.3205466903400915,0.8643753977633798,0.44346815372379117
0,62,4,0.0,1.3205466903400915,0.9407640574119607,0.41066571213524233
0,63,4,0.0,1.302540959158637,0.8077471398513004,0.44204393028173866
0,64,4,0.0,1.3389667209752214,0.8976950180670729,0.43418646925341214
0,65,4,0.0,1.3389667209752214,0.7756177537657403,0.4808072158263177
0,66,4,0.0,1.3415720566480138,1.0639877450607638,0.31939734319249397
0,67,4,0.0,1.3415720566480138,0.9598400291692499,0.4340824865948632
0,68,4,0.0,1.3389667209752214,0.9514718230990223,0.4331257233731431
0,69,4,0.0,1.332324909008662,0.9135193337721276,0.44062265950726154
0,70,4,0.0,1.332324909008662,1.0023394479075702,0.3942262458609874
0,71,4,0.0,1.3406367202564458,0.9828866425986639,0.37229370542457774
0,72,4,0.0,1.3501060279747341,1.0211465782005507,0.41174162465620245
0,73,4,0.0,1.3501060279747341,1.0927407158896227,0.3074412545544746
0,74,4,0.0,1.3406367202564458,0.8435139937428149,0.456301612597603
0,75,4,0.0,1.3523711684189508,0.904629543081901,0.472796356881999
0,76,4,0.0,1.3523711684189508,1.070545182509288,0.3960455935472463
0,77,4,0.0,1.3612464342725406,0.99474759514966,0.4267829753921748
0,78,4,0.0,1.3612464342725406,0.8904137168146552,0.4593265872892318
0,79,4,0.0,1.3634236900641938,1.0190403819143423,0.43689048559887317
0,80,4,0.0,1.361266279520352,0.9776211567480471,0.45207790640949674
0,81,4,0.0,1.3727928431074974,0.8768988930552254,0.5053661266486039
0,82,4,0.0,1.3746043126365897,0.8439526926036098,0.4783227362246303
0,83,4,0.0,1.3746043126365897,1.0872209324781787,0.3926025551079837
0,84,4,0.0,1.3746043126365897,0.9826256307847437,0.4369060170470513
0,85,4,0.0,1.3746043126365897,0.9782929608892874,0.42184894352006447
0,86,4,0.0,1.4057954282239702,1.0298093853885366,0.40124659508417637
0,87,4,0.0,1.4057954282239702,0.9731470225991122,0.38316357908928733
0,88,4,0.0,1.4082999737221589,0.9710924531440681,0.45095575674091415
0,89,4,0.0,1.4057954282239702,1.0556377026652641,0.4150853986982469
0,90,4,0.0,1.4082999737221589,0.9695783607374432,0.4710421867532975
0,91,4,0.0,1.406651541816929,0.9454351715687122,0.5161514176500654
0,92,4,0.0,1.4142951186938117,0.8950063777842534,0.5130932266591012
0,93,4,0.0,1.4142951186938117,1.0058810883068028,0.49160607811396395
0,94,4,0.0,1.4142951186938117,0.8262681950617877,0.5049491872984694
0,95,4,0.0,1.4142951186938117,1.0864477541984392,0.4520701192535571
0,96,4,0.0,1.4163428487138103,1.0883109055868043,0.3690428000456925
0,97,4,0.0,1.412660997568414,1.1000038554536313,0.35499963740263274
0,98,4,0.0,1.412660997568414,0.975152915744997,0.49330200523802464
0,99,4,0.0,1.4231708075522018,0.9225164335517172,0.4668554754266467
0,100,4,0.0,1.4231708075522018,1.0218507547329476,0.48245653153473506
0,101,4,0.0,1.4231740766799639,0.8288162803067318,0.5302724766583035
