run,genetic_format,iteration,sample_index,genotype,fitness,parent_genotype
1,0,0,0,"//0
p:
p:1
j:0,1",0.0,
1,0,2,1,"//0
p:
p:1.0
p:-0.038, -0.242, -0.599
j:0, 1
j:2, 0
",3.760048156622992e-18,"//0
p:
p:1
j:0,1"
1,0,3,2,"//0
p:-0.045, -0.04, 0.004
p:1.0
p:-0.038, -0.242, -0.599
j:0, 1
j:2, 0
",6.267705812864519e-17,"//0
p:
p:1.0
p:-0.038, -0.242, -0.599
j:0, 1
j:2, 0
"
1,0,4,3,"//0
p:-0.045, -0.04, 0.004
p:1.0
p:-0.038, -0.242, -0.599
p:0.132, -0.486, -0.423
j:0, 1
j:2, 0
j:3, 2
",1.1340364641337867e-07,"//0
p:-0.045, -0.04, 0.004
p:1.0
p:-0.038, -0.242, -0.599
j:0, 1
j:2, 0
"
1,0,5,4,"//0
p:-0.045, -0.04, 0.004
p:1.0
p:-0.038, -0.242, -0.599
p:-0.311, 0.353, -0.599
j:0, 1
j:2, 0
j:3, 2
",8.9529975329861e-07,"//0
p:-0.045, -0.04, 0.004
p:1.0
p:-0.038, -0.242, -0.599
p:0.132, -0.486, -0.423
j:0, 1
j:2, 0
j:3, 2
"
1,0,6,5,"//0
p:-0.045, -0.04, 0.004
p:1.0
p:-0.038, -0.242, -0.599
p:-0.311, 0.353, -0.599
j:0, 3
j:2, 0
j:1, 2
",9.259696226961921e-07,"//0
p:-0.045, -0.04, 0.004
p:1.0
p:-0.038, -0.242, -0.599
p:-0.311, 0.353, -0.599
j:0, 1
j:2, 0
j:3, 2
"
1,0,7,6,"//0
p:-0.045, -0.04, 0.004
p:1.0
p:-0.038, -0.242, -0.599
p:-0.311, 0.353, -0.599
p:1.443, 0.263, 1.073
j:0, 3
j:2, 0
j:1, 2
j:4, 1
",2.1367516426601247e-06,"//0
p:-0.045, -0.04, 0.004
p:1.0
p:-0.038, -0.242, -0.599
p:-0.311, 0.353, -0.599
j:0, 3
j:2, 0
j:1, 2
"
1,0,8,7,"//0
p:-0.045, -0.04, 0.004
p:1.0
p:-0.038, -0.242, -0.599
p:-0.311, 0.353, -0.599
p:1.443, 0.263, 1.073
j:0, 3
j:2, 0, stif=0.94
j:1, 2
j:4, 1
",2.2026881076281137e-06,"//0
p:-0.045, -0.04, 0.004
p:1.0
p:-0.038, -0.242, -0.599
p:-0.311, 0.353, -0.599
p:1.443, 0.263, 1.073
j:0, 3
j:2, 0
j:1, 2
j:4, 1
"
1,0,10,8,"//0
p:-0.045, -0.04, 0.004
p:1.0
p:-0.038, -0.242, -0.599
p:-0.311, 0.353, -0.599
p:1.443, 0.263, 1.073, fr=0.37
j:0, 3
j:2, 0, stif=0.94
j:1, 2
j:4, 1
",2.2047140521252647e-06,"//0
p:-0.045, -0.04, 0.004
p:1.0
p:-0.038, -0.242, -0.599
p:-0.311, 0.353, -0.599
p:1.443, 0.263, 1.073
j:0, 3
j:2, 0, stif=0.94
j:1, 2
j:4, 1
"
1,0,11,9,"//0
p:-0.045, -0.04, 0.004
p:1.0
p:-0.038, -0.242, -0.599
p:-0.311, 0.353, -0.599
p:1.443, 0.263, 1.073, fr=0.263
j:0, 3
j:2, 0, stif=0.94
j:1, 2
j:4, 1
",2.2121157695485198e-06,"//0
p:-0.045, -0.04, 0.004
p:1.0
p:-0.038, -0.242, -0.599
p:-0.311, 0.353, -0.599
p:1.443, 0.263, 1.073, fr=0.37
j:0, 3
j:2, 0, stif=0.94
j:1, 2
j:4, 1
"
1,0,12,10,"//0
p:-0.045, -0.04, 0.004
p:1.0, fr=0.553
p:-0.038, -0.242, -0.599
p:-0.311, 0.353, -0.599
p:1.443, 0.263, 1.073, fr=0.263
j:0, 3
j:2, 0, stif=0.94
j:1, 2
j:4, 1
",2.2198204930609623e-06,"//0
p:-0.045, -0.04, 0.004
p:1.0
p:-0.038, -0.242, -0.599
p:-0.311, 0.353, -0.599
p:1.443, 0.263, 1.073, fr=0.263
j:0, 3
j:2, 0, stif=0.94
j:1, 2
j:4, 1
"
1,0,13,11,"//0
p:-0.045, -0.04, 0.004
p:1.0, fr=0.954
p:-0.038, -0.242, -0.599
p:-0.311, 0.353, -0.599
p:1.443, 0.263, 1.073, fr=0.263
j:0, 3
j:2, 0, stif=0.94
j:1, 2
j:4, 1
",2.2282667566084958e-06,"//0
p:-0.045, -0.04, 0.004
p:1.0, fr=0.553
p:-0.038, -0.242, -0.599
p:-0.311, 0.353, -0.599
p:1.443, 0.263, 1.073, fr=0.263
j:0, 3
j:2, 0, stif=0.94
j:1, 2
j:4, 1
"
1,0,14,12,"//0
p:-0.045, -0.04, 0.004
p:1.0, fr=0.954
p:-0.038, -0.242, -0.599
p:-0.311, 0.353, -0.599, fr=0.28
p:1.443, 0.263, 1.073, fr=0.263
j:0, 3
j:2, 0, stif=0.94
j:1, 2
j:4, 1
",2.2444028640585345e-06,"//0
p:-0.045, -0.04, 0.004
p:1.0, fr=0.954
p:-0.038, -0.242, -0.599
p:-0.311, 0.353, -0.599
p:1.443, 0.263, 1.073, fr=0.263
j:0, 3
j:2, 0, stif=0.94
j:1, 2
j:4, 1
"
1,0,16,13,"//0
p:-0.045, -0.04, 0.004
p:1.0, fr=0.954
p:-0.038, -0.242, -0.599
p:-0.311, 0.353, -0.599, fr=0.28
p:1.443, 0.263, 1.073, fr=0.263
j:0, 3
j:2, 0, stif=0.917
j:1, 2
j:4, 1
",2.268787131111662e-06,"//0
p:-0.045, -0.04, 0.004
p:1.0, fr=0.954
p:-0.038, -0.242, -0.599
p:-0.311, 0.353, -0.599, fr=0.28
p:1.443, 0.263, 1.073, fr=0.263
j:0, 3
j:2, 0, stif=0.94
j:1, 2
j:4, 1
"
1,0,18,14,"//0
p:-0.045, -0.04, 0.004
p:1.0, fr=0.954
p:-0.038, -0.242, -0.599
p:-0.311, 0.353, -0.599, fr=0.28
p:1.443, 0.263, 1.073, fr=0.263
j:0, 3
j:2, 0, stif=0.894
j:1, 2
j:4, 1
",2.27316961832315e-06,"//0
p:-0.045, -0.04, 0.004
p:1.0, fr=0.954
p:-0.038, -0.242, -0.599
p:-0.311, 0.353, -0.599, fr=0.28
p:1.443, 0.263, 1.073, fr=0.263
j:0, 3
j:2, 0, stif=0.917
j:1, 2
j:4, 1
"
1,0,19,15,"//0
p:-0.045, -0.04, 0.004
p:1.0, fr=0.954
p:-0.038, -0.242, -0.599, fr=0.93
p:-0.311, 0.353, -0.599, fr=0.28
p:1.443, 0.263, 1.073, fr=0.263
j:0, 3
j:2, 0, stif=0.894
j:1, 2
j:4, 1
",2.292645025279856e-06,"//0
p:-0.045, -0.04, 0.004
p:1.0, fr=0.954
p:-0.038, -0.242, -0.599
p:-0.311, 0.353, -0.599, fr=0.28
p:1.443, 0.263, 1.073, fr=0.263
j:0, 3
j:2, 0, stif=0.894
j:1, 2
j:4, 1
"
1,0,20,16,"//0
p:-0.045, -0.04, 0.004
p:1.0, fr=0.954
p:-0.038, -0.242, -0.599, fr=0.93
p:-0.311, 0.353, -0.599, fr=0.28
p:1.443, 0.263, 1.073, fr=0.263
j:0, 3
j:2, 0, stif=0.894
j:1, 2
j:4, 1
j:4, 0
",3.355337649896345e-06,"//0
p:-0.045, -0.04, 0.004
p:1.0, fr=0.954
p:-0.038, -0.242, -0.599, fr=0.93
p:-0.311, 0.353, -0.599, fr=0.28
p:1.443, 0.263, 1.073, fr=0.263
j:0, 3
j:2, 0, stif=0.894
j:1, 2
j:4, 1
"
