run,genetic_format,sample_index,parent_genotype,parent_fitness,genotype,fitness,status,mutation_attempts
20,H,0,"//H
3
j:",0.0,"//H
3
j:
c:0.776092054322362, 0.40809291414916515, -0.8710075682029128, 0.39184894505888224, -0.9074575919657946, 0.041280463337898254, 0.838
",0.0,feasible,20
20,H,0,"//H
3
j:",0.0,"//H
3
j:
c:0.5039846417494118, -0.6855198284611106, -0.003185650799423456, -0.1413566772826016, -0.9914363352581859, 0.2957817814312875, 0.717
",0.0,feasible,20
20,H,0,"//H
3
j:",0.0,"//H
3
j:rotstif=0.873
",0.0,feasible,20
20,H,0,"//H
3
j:",0.0,"//H
3
j:
j:0.9220035416074097, 0.47758966218680143, -0.20198214845731854, 0.32898128638044, 0.842064302880317, 0.7085864506661892, fr=0.477
",0.0,feasible,20
20,H,0,"//H
3
j:",0.0,"//H
3
j:l=1.148
",0.0,feasible,20
20,H,0,"//H
3
j:",0.0,"//H
3
j:
j:0.9163060942664742, 0.9306141105480492, -0.6890886318869889, -0.045680818147957325, 0.007432484999299049, -0.6690522790886462, fr=0.137
",0.0,feasible,20
20,H,0,"//H
3
j:",0.0,"//H
3
j:x2=0.069
",0.0,feasible,20
20,H,0,"//H
3
j:",0.0,"//H
3
j:
j:-0.5107609247788787, 0.4893129551783204, -0.9168450189754367, -0.03009170899167657, -0.1706172525882721, -0.5486849965527654, fr=0.04
",0.0,feasible,20
20,H,0,"//H
3
j:",0.0,"//H
3
j:
c:0.1762796612456441, 0.9722511731088161, 0.6180635062046349, 0.5697326380759478, 0.18444399535655975, -0.9753946186974645, -0.345
",0.0,feasible,20
20,H,0,"//H
3
j:",0.0,"//H
3
j:rotstif=0.921
",0.0,feasible,20
20,H,0,"//H
3
j:",0.0,"//H
3
j:
j:-0.534290517680347, -0.38529357593506575, 0.0018352628685534, -0.5835606944747269, -0.3276902586221695, -0.5129960393533111, l=1.011
",0.0,feasible,20
20,H,0,"//H
3
j:",0.0,"//H
3
j:
j:0.9887689240276814, 0.9862466971389949, -0.9171900195069611, 0.8111667507328093, 0.4404499880038202, -0.2967640608549118, rotstif=0.986
",0.0,feasible,20
20,H,0,"//H
3
j:",0.0,"//H
3
j:0.07
",0.0,feasible,20
20,H,0,"//H
3
j:",0.0,"//H
3
j:l=0.753
",0.0,feasible,20
20,H,0,"//H
3
j:",0.0,"//H
3
j:y0=0.039
",0.0,feasible,20
20,H,0,"//H
3
j:",0.0,"//H
3
j:fr=0.717
",0.0,feasible,20
20,H,0,"//H
3
j:",0.0,"//H
3
j:
c:-0.8630768521688879, -0.59187983116135, -0.10532956151291728, 0.5956252650357783, 0.3770238938741386, -0.28096116380766034, 3.02
",0.0,feasible,20
20,H,0,"//H
3
j:",0.0,"//H
3
j:l=1.095
",0.0,feasible,20
20,H,0,"//H
3
j:",0.0,"//H
3
j:
j:0.9753325530327857, -0.49535604286938906, 0.9391647027805448, 0.15059286449104548, -0.8320983899757266, -0.2434734757989645, rotstif=0.885
",0.0,feasible,20
20,H,0,"//H
3
j:",0.0,"//H
3
j:
n:-0.0741089852526784, 0.15786957275122404, 0.9803776387125254, -0.7316384087316692, 0.15369122056290507, 0.7122344141826034, d=T:ry=-0.244
",0.0,feasible,20
