run,genetic_format,sample_index,parent_genotype,parent_fitness,genotype,fitness,status,mutation_attempts
17,H,0,"//H
3
j:",0.0,"//H
3
j:
j:-0.36358325788751245, 0.3856187155470252, 0.35622570663690567, 0.5112339141778648, -0.49315858352929354, 0.39604144310578704, fr=0.065
",0.0,feasible,20
17,H,0,"//H
3
j:",0.0,"//H
3
j:y2=0.079
",0.0,feasible,20
17,H,0,"//H
3
j:",0.0,"//H
3
j:rotstif=0.921
",0.0,feasible,20
17,H,0,"//H
3
j:",0.0,"//H
3
j:rotstif=0.892
",0.0,feasible,20
17,H,0,"//H
3
j:",0.0,"//H
3
j:
n:0.6332134874537587, 0.15594578022137284, -0.9751155683770776, 0.22681576991453767, -0.3080630926415324, 0.3003293666988611, d=N:si=-3.213
",0.0,feasible,20
17,H,0,"//H
3
j:",0.0,"//H
3
j:
c:-0.27835381496697664, -0.7464560731314123, 0.6352180163376033, 0.7365597556345165, 0.7973607331514359, -0.7126351427286863, 2.164
",0.0,feasible,20
17,H,0,"//H
3
j:",0.0,"//H
3
j:y1=-0.406
",0.0,feasible,20
17,H,0,"//H
3
j:",0.0,"//H
3
j:y2=0.465
",0.0,feasible,20
17,H,0,"//H
3
j:",0.0,"//H
3
j:
j:0.44327550614252687, -0.5927192093804479, -0.40312034357339144, 0.4364758408628404, 0.5872232150286436, -0.4346516588702798, l=0.954
",0.0,feasible,20
17,H,0,"//H
3
j:",0.0,"//H
3
j:l=0.998
",0.0,feasible,20
17,H,0,"//H
3
j:",0.0,"//H
3
j:
n:-0.17418708698824048, -0.485879672691226, -0.061952062882483006, 0.5573459318839014, -0.6574696521274745, -0.7933212164789438, d=Gpart:ry=0.361
",0.0,feasible,20
17,H,0,"//H
3
j:",0.0,"//H
3
j:x1=-0.099
",0.0,feasible,20
17,H,0,"//H
3
j:",0.0,"//H
3
j:x1=-0.055
",0.0,feasible,20
17,H,0,"//H
3
j:",0.0,"//H
3
j:fr=0.169
",0.0,feasible,20
17,H,0,"//H
3
j:",0.0,"//H
3
j:x2=0.171
",0.0,feasible,20
17,H,0,"//H
3
j:",0.0,"//H
3
j:
c:-0.7550181755796075, -0.8983654729090631, 0.35828253999352455, -0.8019389314576983, -0.6372297373600304, 0.39227030286565423, 2.172
",0.0,feasible,20
17,H,0,"//H
3
j:",0.0,"//H
3
j:fr=0.009
",0.0,feasible,20
17,H,0,"//H
3
j:",0.0,"//H
3
j:
j:0.07270305370911956, -0.4022118295542896, 0.12916052946820855, 0.802237275056541, -0.7230897778645158, -0.6029587779194117, rotstif=0.851
",0.0,feasible,20
17,H,0,"//H
3
j:",0.0,"//H
3
j:rotstif=0.866
",0.0,feasible,20
17,H,0,"//H
3
j:",0.0,"//H
3
j:x1=0.109
",0.0,feasible,20
17,H,1,"//H
3
j:y1=-0.168, fr=0.792, l=0.776
j:0.9520393940620124, -0.3743041278794408, 0.2714285315014422, -0.4173436053097248, -0.6015005693770945, 0.1684472500346601, fr=0.394, l=1.02
j:0.20832619303837419, 0.01668328372761607, 0.5039176144637167, 0.47471870156005025, 0.6530063338577747, 0.3352073449641466, rotstif=0.96
j:0.30682622734457254, -0.5898727020248771, 0.18658566754311323, 0.8212687559425831, -0.0993537986651063, -0.9127252767793834, fr=0.06
n:-0.28041167464107275, 0.9127771407365799, 0.2295202687382698, 0.16091759270057082, 0.14621657133102417, -0.7934484509751201, d=""|:p=0.426, r=0.987""
",1.923490446555841e-06,"//H
3
j:y1=-0.168, fr=0.792, l=0.776
j:0.9520393940620124, -0.3743041278794408, 0.2714285315014422, -0.4173436053097248, -0.6015005693770945, 0.1684472500346601, fr=0.394, l=1.02
j:0.20832619303837419, 0.01668328372761607, 0.5039176144637167, 0.47471870156005025, 0.6530063338577747, 0.3352073449641466, rotstif=0.96
j:0.30682622734457254, -0.5898727020248771, 0.18658566754311323, 0.8212687559425831, -0.116, -0.9127252767793834, fr=0.06
n:-0.28041167464107275, 0.9127771407365799, 0.2295202687382698, 0.16091759270057082, 0.14621657133102417, -0.7934484509751201, d=""|:p=0.426, r=0.987""
",1.923490446555841e-06,feasible,20
